ID,Course ID,Course Title,Course Description,Course Prerequisites,Department,Department ID
614,01:988:318,The Gendered Body (3),"Explores the processes by which the body is gendered   in different cultures. How is the relationship between physical body,   gender, and sexuality forged?",,Women's and Gender Studies,988
615,01:988:321,"Queer Contexts: Same-Sex Desire,   Culture, and Representation (3)","Cultural construction and representation of same-sex   desire in Western societies. Debates about identity, subjectivity, and the   uses of experience included.",,Women's and Gender Studies,988
616,01:988:326,Psychology of Women (3),Evaluation of some major psychological   conceptualizations of women in light of current research. Bases for these   formulations and their influence on the position of women today.,Credit not given for both this course and 01:830:381.,Women's and Gender Studies,988
617,01:988:329,"Race, Gender, and Nation (3)","Feminist theories about race, gender, and nation.   Focuses on U.S. nation formation, gender and American nationalism, and U.S.   hegemony in globalizing world.",Prerequisite: 01:988:101 or 201 or 202 or 235 or by   special permission.,Women's and Gender Studies,988
618,01:988:330,Memoir and Autobiography (3),"Involves intensive and extensive reading of several   women`s memoirs, all written within the last 50 years.",,Women's and Gender Studies,988
619,01:988:331,Theorizing Sexuality and Gender (3),Examines how sexuality and gender became meaningful   categories in Western culture through the emergence of sexual politics and   queer theory.,,Women's and Gender Studies,988
620,01:988:341,Gender and Popular Culture (3),"Use of varied theoretical approaches to examine how   popular culture texts shape everyday perceptions of race, gender,   family, and nation. Texts include film, television, and radio.","Prerequisite: 01:988:101, or 201, or 235 or permission   of instructor.",Women's and Gender Studies,988
621,01:988:344,Women and Leadership (3),"Course explores women's leadership for social change at work, in
politics, communities, and household in a variety of historical and
contemporary meetings.",By special permission of instructor. Students for this   course must have applied and been accepted into the IWL Leadership Scholars   Program.,Women's and Gender Studies,988
622,01:988:350,Gender and Spirituality (3),"Class explores women's spirituality, feminist theology, and spiritual
systems from around the world. How are spiritual systems and practices
gendered?",,Women's and Gender Studies,988
623,01:988:368,"Race, Gender, and Subjectivity (3)","Social constitution of the self and communities   through emergence and transformation of concepts and categories (race,   gender, ethnicity, sexuality) associated with personal identity.",,Women's and Gender Studies,988
624,01:988:369,"Feminism, Space, and Visuals (3)",Examines how space and vision have been associated   with historically developed concepts of femininity and masculinity.,,Women's and Gender Studies,988
625,01:988:370,Feminist Inquiry (3),"Introduces modes of knowledge production, research methods, and
strategies for interdisciplinary feminist scholarship. Required for
students pursuing Honors in Women's and Gender Studies.",Prerequisite: 01:988:201 or permission of instructor.,Women's and Gender Studies,988
626,01:988:371,Women and Social Movements to 1945   (3),In-depth analysis of different ways women have   organized for change. Focus on three or four case studies using   cross-cultural perspectives to illustrate various themes of gender and   collective action by women.,Credit not given for both this course and 01:506:313.,Women's and Gender Studies,988
627,01:988:372,Women and Social Movements since 1945   (3),"Twentieth-century autonomous women's movements, emphasizing the second
wave of feminism and cross-cultural perspectives. Selected case studies
to illustrate themes of gender and collective action.",Recommended: 01:988:371. Credit not given for both   this course and 01:506:314.,Women's and Gender Studies,988
628,01:988:387,"Feminism, Signs, and Representation   (3)","Introduces major theories in contemporary critical   theory including structuralism, recent critiques of structuralism, focuses   on the models and criteria to analyze cultural and social life.",,Women's and Gender Studies,988
629,01:988:398,Freud and Feminism (3),"Introduces Freudian concepts, methods and terminology,   and the corresponding issues and debates in feminist theory.",,Women's and Gender Studies,988
630,01:988:399,Service Learning Internship (1),Community service placement in women's and   gender studies.,Corequisite: Must be taken in conjunction with a   designated CASE (Citizenship and Service   Education) course offered in the women`s and gender studies program.,Women's and Gender Studies,988
631,01:988:405,Gender and Human Rights (3),"Examines history and discourse of women's human rights; uses of
humanitarian law in wartime; issues of gender-based violence, health,
and sexuality.","Prerequisite: 01:988:101, or 235 or permission of   instructor.",Women's and Gender Studies,988
632,01:988:406,"Women, Work, and Social Change (3)","Study of problems faced by women working in industry,   unions, the home, and professions in light of modern agitation and social   trends; analysis of sex-differentiated occupations, legislation, and   service roles with attention to biological, psychological, and social   differences between the sexes.",,Women's and Gender Studies,988
633,01:988:425,Internship in Women's and   Gender Studies (6),"Interns work in organizations related to women's and gender studies.
Supervision by assigned staff at the placement site. Seminar, student
journal, paper, and assessment of work experience required.",Prerequisite: 01:988:301 or 302 or 303. Permission of   associate director required.,Women's and Gender Studies,988
634,01:988:426,Internship for IWL Scholars (BA),"Examination of women, community activism, and leadership for change;
explores how women's leadership shapes organizations, social movements,
and policy development. Interns work in placements relevant to their
policy interests and produce proposals for social action projects.","Prerequisites: Acceptance into IWL Leadership Scholars   Program, 01:988:344, or by permission of instructor.",Women's and Gender Studies,988
635,01:988:430,IWL Social Action Project (BA),"Independent action projects designed to address a particular problem or
women's policy issue relevant to the work done at the internship site.
Projects include gender component and development of leadership skills.
Class meets biweekly.",,Women's and Gender Studies,988
636,01:988:481,"Gender, Visual Politics, and Cultural   Policy (3)",Examines the history of cultural contexts of visual   narratives that address gender and sexuality and their influence on   cultural policies.,Prerequisite: 01:988:101 or 201 or 202 or 235 or   permission of instructor.,Women's and Gender Studies,988
