ID,Course ID,Course Title,Course Description,Course Prerequisites,Department,Department ID
2100,04:567:324,News Reporting and Writing (3),Fundamentals of gathering information and journalistic   writing.,"Prerequisites: 04:189:102, and 101 or 103.",Journalism and Media Studies,567
2101,04:567:325,Writing and Editing for Print Media   (3),"Intermediate-level writing, reporting, and editing   skills.",Prerequisite: 04:567:324. Open only to journalism and   media studies majors accepted to SCILS.,Journalism and Media Studies,567
2102,04:567:326,Advanced Reporting (3),Advanced reporting and research skills including   computer-assisted reporting.,Prerequisite: 04:567:325. Open only to journalism and   media studies majors accepted to SCILS.,Journalism and Media Studies,567
2103,04:567:327,Public Information and Public Affairs   (3),"Techniques of public information with focus on   government, public affairs, and public interest issues.",Prerequisite: 04:567:310 or 325. Open only to   journalism and media studies majors accepted to SCILS.,Journalism and Media Studies,567
2104,04:567:334,"Women, Minorities, and the Mass Media   (3)","Content, treatment, and effects of women and   minority-group coverage in television, newspapers, magazines, popular   music, and film.",,Journalism and Media Studies,567
2105,04:567:335,Mass Communication and the American   Image (3),"Mass communications and America's traditional self-imagery. Critical
analysis of how the American experience is and has been interpreted by
mass media; the relationship of myth to reality.",Open only to juniors and seniors.,Journalism and Media Studies,567
2106,04:567:340,Science and Health Journalism (3),"Reporting and writing about medicine, health, science,    and technology.",Prerequisite: 04:567:310 or 325. Open only to   journalism and media studies majors accepted to SCILS.,Journalism and Media Studies,567
2107,04:567:345,Media Publishing and Design (3),"Computer-based writing, designing, and paginating   newsletters, magazines, web sites, and newspapers.",Prerequisite: 04:567:310 or 325. Open only to   journalism and media studies majors accepted to SCILS.,Journalism and Media Studies,567
2108,04:567:347,Information Design for Web   Journalists (3),Web pages as primary sites for distributing news   content and supplementing other technologies for news transmission.,Prerequisite: 04:567:310 or 325. Open only to   journalism and media studies majors accepted to SCILS.,Journalism and Media Studies,567
2109,04:567:350,Development of Mass Media (3),History of mass media in the United States.,"Prerequisites: 04:189:102, and 101 or 103.",Journalism and Media Studies,567
2110,04:567:375,Television Reporting (3),Fundamentals of television reporting and electronic newsgathering.,Prerequisite: 04:567:310.,Journalism and Media Studies,567
2111,04:567:376,Advanced Television Reporting (3),"Advanced television reporting and electronic   newsgathering, with students assigned to various projects.",Prerequisite: 04:567:375. Open only to journalism and   media studies majors accepted to SCILS.,Journalism and Media Studies,567
